organization_id,reimbursement_id,date_sent_to_client,date_of_client_approval,date_of_send_to_peakone,date_of_member_payment
30,994635363894140717,2021-07-12,2021-07-12,2021-07-12,2021-07-20
70,994255554277576911,2021-07-12,2021-07-12,2021-07-14,2021-07-20
70,994256157098703808,2021-07-12,2021-07-12,2021-07-14,2021-07-20
70,994258762137203620,2021-07-12,2021-07-12,2021-07-14,2021-07-20
70,994259313628966339,2021-07-12,2021-07-12,2021-07-14,2021-07-20
70,994259831809362424,2021-07-12,2021-07-12,2021-07-14,2021-07-20
70,994272728400086457,2021-07-12,2021-07-12,2021-07-14,2021-07-20
168,994991915411564013,2021-07-12,2021-07-16,2021-07-16,2021-07-20
30,996445264147214861,2021-07-19,2021-07-19,2021-07-19,2021-07-22
30,996462820115888873,2021-07-19,2021-07-19,2021-07-19,2021-07-22
30,996508161994814877,2021-07-19,2021-07-19,2021-07-19,2021-07-22
30,996793962814703389,2021-07-19,2021-07-19,2021-07-19,2021-07-22
30,997138616264247835,2021-07-19,2021-07-19,2021-07-19,2021-07-22
70,995436603644064621,2021-07-19,2021-07-19,2021-07-19,2021-07-22
70,996443670644574535,2021-07-19,2021-07-19,2021-07-19,2021-07-22
70,996792400547374840,2021-07-19,2021-07-19,2021-07-19,2021-07-22
168,996511476395245247,2021-07-19,2021-07-19,2021-07-19,2021-07-22
168,996514889332873069,2021-07-19,2021-07-19,2021-07-19,2021-07-22
30,999704773722366425,2021-07-26,2021-07-26,2021-07-26,2021-07-30
70,1000407471399544761,2021-07-26,2021-07-26,2021-07-26,2021-07-30
70,1000411801268225635,2021-07-26,2021-07-26,2021-07-26,2021-07-30
70,1000450153958851591,2021-07-26,2021-07-26,2021-07-26,2021-07-30
70,998981886422510671,2021-07-26,2021-07-26,2021-07-26,2021-07-30
70,999783757715278408,2021-07-26,2021-07-26,2021-07-26,2021-07-30
70,999785345082502430,2021-07-26,2021-07-26,2021-07-26,2021-07-30
151,1001544882649832651,2021-07-26,2021-07-26,2021-08-31,payroll - 8/31
39,1001864529871404773,2021-08-02,2021-08-04,2021-08-04,2021-08-04
70,1001860083419454122,2021-08-02,2021-08-02,2021-08-03,2021-08-03
70,1001860517735487939,2021-08-02,2021-08-02,2021-08-03,2021-08-03
70,1001860931422018951,2021-08-02,2021-08-02,2021-08-03,2021-08-03
70,1002232266503153834,2021-08-02,2021-08-02,2021-08-03,2021-08-03
168,1002959798349117490,2021-08-02,2021-08-03,2021-08-03,2021-08-03
168,996514664366128149,2021-08-02,2021-08-03,2021-08-03,2021-08-03
168,997880949526286653,2021-08-02,2021-08-03,2021-08-03,2021-08-03
30,1001865454671016780,2021-08-09,2021-08-09,2021-08-10,2021-08-11
39,1004055591968390404,2021-08-09,2021-08-09,2021-08-10,2021-08-11
39,1004395398818188815,2021-08-09,2021-08-09,2021-08-10,2021-08-11
39,1004396254426192482,2021-08-09,2021-08-09,2021-08-10,2021-08-11
70,1001861936348166158,2021-08-09,2021-08-09,2021-08-10,2021-08-11
70,1004135825326244990,2021-08-09,2021-08-09,2021-08-10,2021-08-11
168,1004438505532823340,2021-08-09,2021-08-10,2021-08-10,2021-08-11
70,1007652903466816465,2021-08-16,2021-08-16,2021-08-17,2021-08-19
70,1007674349184879467,2021-08-16,2021-08-16,2021-08-17,2021-08-19
108,1006666080855467498,2021-08-16,2021-08-16,2021-08-16,2021-08-19
151,1008105322426979490,2021-08-16,2021-08-16,2021-08-16,2021-08-19
168,1007376176023317217,2021-08-16,2021-08-16,2021-08-16,2021-08-19
182,1007370024806435922,2021-08-16,2021-08-20,2021-08-20,2021-08-20
182,1007370942426724022,2021-08-16,2021-08-20,2021-08-20,2021-08-20
39,1008110638988767067,2021-08-23,2021-08-24,2021-08-25,2021-08-27
70,1002236763323592888,2021-08-23,2021-08-23,2021-08-27,2021-08-27
70,1002963034041259952,2021-08-23,2021-08-23,2021-08-27,2021-09-02
70,1009163023790387709,2021-08-23,2021-08-23,2021-08-27,2021-08-27
70,1009163594605619359,2021-08-23,2021-08-23,2021-08-27,2021-08-27
70,1009164022896191814,2021-08-23,2021-08-23,2021-08-27,2021-08-27
70,1009165646492637325,2021-08-23,2021-08-23,2021-08-27,2021-08-27
168,1009553690460891402,2021-08-23,2021-08-25,2021-08-25,2021-08-27
184,1010256909882765330,2021-08-24,2021-10-12,2021-10-14,2021-10-14
39,1012445112576101822,2021-08-30,2021-09-01,2021-09-01,2021-09-07
70,1011657847117667537,2021-08-30,2021-08-30,2021-08-31,2021-09-07
70,1011685082100590697,2021-08-30,2021-08-30,2021-08-31,2021-09-07
108,1009878960758881965,2021-08-30,2021-08-31,2021-08-31,2021-09-02
168,1007029124531782035,2021-08-30,2021-09-02,2021-09-02,2021-09-02
184,1011650552321929234,2021-08-30,2021-10-12,2021-10-14,2021-10-14
184,1012823148809832415,2021-08-30,2021-10-12,2021-10-14,2021-10-14
30,1002624144977228234,2021-09-07,2021-09-07,2021-09-07,2021-09-15
30,1014599678049199096,2021-09-07,2021-09-07,2021-09-07,2021-09-10
70,1007367630967156642,2021-09-07,2021-09-07,2021-09-07,2021-09-10
70,1007759986943254755,2021-09-07,2021-09-07,2021-09-07,2021-09-10
70,1007760719832352291,2021-09-07,2021-09-07,2021-09-07,2021-09-10
70,1012028416435143503,2021-09-07,2021-09-07,2021-09-07,2021-09-15
70,1014547497268453354,2021-09-07,2021-09-07,2021-09-07,2021-09-10
70,1014548348838511535,2021-09-07,2021-09-07,2021-09-07,2021-09-15
70,1014641467139045694,2021-09-07,2021-09-07,2021-09-07,2021-09-10
164,1011661491489168411,2021-09-07,2021-09-10,2021-09-10,2021-09-15
168,1006952866523309523,2021-09-07,2021-09-07,2021-09-07,2021-09-10
168,1011655782764863693,2021-09-07,2021-09-07,2021-09-07,2021-09-10
168,1013111135332610681,2021-09-07,2021-09-07,2021-09-07,2021-09-10
70,1017128769592044998,2021-09-13,2021-09-13,2021-09-14,2021-09-15
70,1017143118281307719,2021-09-13,2021-09-13,2021-09-14,2021-09-15
70,1017143688613765386,2021-09-13,2021-09-13,2021-09-14,2021-09-15
70,1017144245184145381,2021-09-13,2021-09-13,2021-09-14,2021-09-15
70,1017145033778623934,2021-09-13,2021-09-13,2021-09-14,2021-09-15
168,1017142133943505705,2021-09-13,2021-09-14,2021-09-14,2021-09-15
168,1017439802727296269,2021-09-13,2021-09-14,2021-09-14,2021-09-15
168,1017440473937016521,2021-09-13,2021-09-14,2021-09-14,2021-09-15
194,1017527328593290067,2021-09-13,2021-09-14,2021-09-14,2021-09-15
30,1017800258906087982,2021-09-20,2021-09-21,2021-09-21,2021-09-24
39,1017868931029439264,2021-09-20,2021-09-21,2021-09-21,2021-09-24
70,1017146677137709818,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1017831377100812189,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1018164752981104821,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019252486010033773,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019267365850853459,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019268242384622359,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019268610070100343,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019270576317837687,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019270960612604817,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019273215890327803,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1019962738295887363,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1020708097555643790,2021-09-20,2021-09-20,2021-09-21,2021-09-24
70,1020708552130044854,2021-09-20,2021-09-20,2021-09-21,2021-09-24
168,1019310302515552993,2021-09-20,2021-09-20,2021-09-21,2021-09-24
168,1020694786306045211,2021-09-20,2021-09-20,2021-09-21,2021-09-24
175,1017131386127860146,2021-09-20,2021-09-21,2021-09-21,2021-09-24
182,1019286293924143397,2021-09-20,2021-09-23,2021-09-23,2021-09-24
194,1017529278545858959,2021-09-20,2021-09-20,2021-09-21,2021-09-29
194,1017788209322451738,2021-09-20,2021-09-20,2021-09-21,2021-09-29
194,1019255035316713754,2021-09-20,2021-09-20,2021-09-21,2021-09-29
194,1019693776633448343,2021-09-20,2021-09-20,2021-09-21,2021-09-29
194,1020049280579864082,2021-09-20,2021-09-20,2021-09-21,2021-09-29
194,1020077731025559425,2021-09-20,2021-09-20,2021-09-21,2021-09-29
194,1020691799665056548,2021-09-20,2021-09-20,2021-09-21,2021-09-29
194,1019717855075712948,2021-09-21,2021-09-21,2021-10-31,payroll - 10/31
30,1017798499506355457,2021-09-27,2021-09-27,2021-09-27,2021-09-29
30,1017798819893539037,2021-09-27,2021-09-27,2021-09-27,2021-09-29
39,1021783030359714754,2021-09-27,2021-09-29,2021-09-29,2021-09-29
70,1023226661670719981,2021-09-27,2021-09-27,2021-09-27,2021-09-29
70,1023276020955847549,2021-09-27,2021-09-27,2021-09-27,2021-09-29
70,1023277180686413056,2021-09-27,2021-09-27,2021-09-27,2021-09-29
151,1022150073555849462,2021-09-27,2021-09-27,2021-09-27,2021-09-29
168,1022581959268944361,2021-09-27,2021-09-27,2021-09-27,2021-09-29
182,1021893019594404449,2021-09-27,2021-10-04,2021-10-05,2021-10-05
194,1017888414369049647,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1019256768047192427,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1019259642758531775,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1019259999036313323,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1019260302898331980,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1019970294205174403,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1019976238543410834,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1021799886296568176,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1021800220151313381,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1022143281095689849,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1022868350090038500,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1023225519783715730,2021-09-27,2021-09-27,2021-09-27,2021-10-05
194,1023228714320201528,2021-10-01,2021-10-01,2021-10-31,payroll - 10/31
194,1025060439454029064,2021-10-01,2021-10-01,2021-10-31,payroll - 10/31
194,1025062201796962075,2021-10-01,2021-10-01,2021-10-31,payroll - 10/31
194,1025063054464198492,2021-10-01,2021-10-01,2021-10-31,payroll - 10/31
194,1025063456220710769,2021-10-01,2021-10-01,2021-10-31,payroll - 10/31
194,1025064041485100797,2021-10-01,2021-10-01,2021-10-31,payroll - 10/31
30,1021857761328093299,2021-10-04,2021-10-05,2021-10-05,2021-10-13
30,1023282753863285542,2021-10-04,2021-10-05,2021-10-05,2021-10-13
30,1024711775151649536,2021-10-04,2021-10-05,2021-10-05,2021-10-13
30,1025408248278571977,2021-10-04,2021-10-05,2021-10-05,2021-10-13
70,1022230813954263359,2021-10-04,2021-10-04,2021-10-04,2021-10-05
70,1024331229519014510,2021-10-04,2021-10-04,2021-10-04,2021-10-05
70,1025051634512651732,2021-10-04,2021-10-04,2021-10-04,2021-10-05
108,1025140875507699918,2021-10-04,2021-10-04,2021-10-04,2021-10-05
168,1025844540227820894,2021-10-04,2021-10-04,2021-10-04,2021-10-13
194,1022512384127639362,2021-10-04,2021-10-04,2021-10-04,2021-10-07
194,1024329226434404484,2021-10-04,2021-10-04,2021-10-04,2021-10-07
194,1024329585792326577,2021-10-04,2021-10-04,2021-10-04,2021-10-07
194,1025049650179944557,2021-10-04,2021-10-04,2021-10-04,2021-10-07
194,1025049944809611628,2021-10-04,2021-10-04,2021-10-04,2021-10-07
194,1025406246520788897,2021-10-04,2021-10-04,2021-10-04,2021-10-08
168,1017142717922677367,2021-10-11,2021-10-12,2021-10-12,2021-10-20
168,1025053294870612970,2021-10-11,2021-10-12,2021-10-12,2021-10-20
175,1026900107947562328,2021-10-11,2021-10-11,2021-10-12,2021-10-14
194,1022146071513203982,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1025785162569068927,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1025842277208528890,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1025869012535949496,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1026894858791545308,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1026943415694363514,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1027225581171627511,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1027326568260130752,2021-10-11,2021-10-11,2021-10-12,2021-10-21
194,1027582579099229693,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1027961271915555063,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1028003295650238072,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1028004022597999761,2021-10-11,2021-10-11,2021-10-12,2021-10-20
194,1028325373608485881,2021-10-11,2021-10-11,2021-10-12,2021-10-20
70,1029374653599739779,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1029375500039795710,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1029375920347443137,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1029376931394660523,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1029377370839229388,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1029384605040945912,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1029486216330315580,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1029503424623135541,2021-10-18,2021-10-18,2021-10-18,2021-10-22
108,1030485808563869745,2021-10-18,2021-10-18,2021-10-18,2021-10-22
108,1030486264207535102,2021-10-18,2021-10-18,2021-10-18,2021-10-22
175,1029506023811175022,2021-10-18,2021-10-18,2021-10-18,2021-10-22
175,1029513683082019744,2021-10-18,2021-10-18,2021-10-18,2021-10-22
194,1027666560376639519,2021-10-18,2021-10-18,2021-10-18,2021-10-22
194,1028031933697539261,2021-10-18,2021-10-18,2021-10-18,2021-10-22
194,1029462471493136239,2021-10-18,2021-10-18,2021-10-18,2021-10-22
194,1030857229963057796,2021-10-18,2021-10-18,2021-10-18,2021-10-22
194,1030864994184275862,2021-10-18,2021-10-18,2021-10-18,2021-10-22
70,1030847052568975381,2021-10-25,2021-10-25,2021-10-25,2021-10-29
70,1030847276842712378,2021-10-25,2021-10-25,2021-10-25,2021-10-29
151,1031994419631297873,2021-10-25,2021-10-29,2021-10-29,2021-10-29
151,1033464244525047836,2021-10-25,2021-10-29,2021-10-29,2021-10-29
168,1032445143943515527,2021-10-25,2021-10-25,2021-10-25,2021-10-29
175,1022147957483378585,2021-10-25,2021-10-25,2021-10-25,2021-10-29
175,1031943301141098025,2021-10-25,2021-10-25,2021-10-25,2021-10-29
175,1033019726399275034,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1025816750532714520,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1030575047130200491,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1030945401742132208,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1031941321200749986,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1031954689607500148,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1031983492534658262,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1031989214152177414,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1032326021051427093,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1032715141504077117,2021-10-25,2021-10-25,2021-10-25,2021-10-29
194,1033440064100345888,2021-10-25,2021-10-25,2021-10-25,2021-10-29
30,1035191063382114488,2021-11-01,2021-11-01,2021-11-01,2021-11-12
70,1034494662652927240,2021-11-01,2021-11-01,2021-11-08,2021-11-12
70,1034565545041751397,2021-11-01,2021-11-01,2021-11-08,2021-11-12
70,1034851200745675693,2021-11-01,2021-11-01,2021-11-08,2021-11-12
108,1035920930488921708,2021-11-01,2021-11-02,2021-11-02,2021-11-12
175,1035916062510406104,2021-11-01,2021-11-02,2021-11-02,2021-11-12
187,1025115091307880476,2021-11-01,2021-11-04,2021-11-12,2021-11-23
187,1026870365004614914,2021-11-01,2021-11-04,2021-11-12,2021-11-23
187,1026871374351123984,2021-11-01,2021-11-04,2021-11-12,2021-11-23
187,1028322253502808224,2021-11-01,2021-11-04,2021-11-12,2021-11-23
187,1028324163436156095,2021-11-01,2021-11-04,2021-11-12,2021-11-23
187,1033094952535445717,2021-11-01,2021-11-04,2021-11-12,2021-11-23
194,1026910380591827782,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1028053799540642196,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1028054385484216842,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1028054867471411305,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1028055483080086759,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1028057512904295074,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1028395523484584681,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1029414183375057837,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1031957339412562870,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1031982653600460880,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1031985326721913425,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034481003609911022,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034503427953041835,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034508944735452004,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034523326036432883,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034528787390392299,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034529154205114564,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034839479751495670,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034841859546993255,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034845068970575617,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1034868416720879973,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1035209591379615651,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1035220854432879336,2021-11-01,2021-11-01,2021-11-30,payroll - 11/30
194,1035610904133449328,2021-11-01,2021-11-01,2021-11-08,2021-11-08
194,1035915307216891922,2021-11-01,2021-11-01,2021-11-08,2021-11-08
70,1021866515265850430,2021-11-08,2021-11-08,2021-11-08,2021-11-17
70,1037010274179541117,2021-11-08,2021-11-08,2021-11-08,2021-11-17
70,1037376429714637074,2021-11-08,2021-11-08,2021-11-08,2021-11-17
70,1038101544565299887,2021-11-08,2021-11-08,2021-11-08,2021-11-17
70,1038560447305070532,2021-11-08,2021-11-08,2021-11-08,2021-11-17
70,1038560774622381965,2021-11-08,2021-11-08,2021-11-08,2021-11-17
112,1037843770025507276,2021-11-08,2021-11-14,2021-11-26,payroll - 11/26
175,1037013509809148519,2021-11-08,2021-11-08,2021-11-08,2021-11-17
182,1037738163567160177,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1027577896628130153,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1034501070082813137,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1035552774992042634,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1035553403591555818,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1035553921300739329,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1036021927741845412,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1036022225638539528,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1036028429763229440,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037095988933871206,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037099089769688676,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037106666320874222,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037117243298172545,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037118962907098419,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037378440334035169,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037378980634587187,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037464975600064856,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037466442249478269,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037470282352316980,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037844728312260030,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037850650850022548,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1037937254321980870,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1038106217653429502,2021-11-08,2021-11-08,2021-11-08,2021-11-17
194,1038512701676190339,2021-11-08,2021-11-08,2021-11-08,2021-11-17
70,1039551104019798141,2021-11-15,2021-11-15,2021-11-15,2021-11-23
70,1040351030810269795,2021-11-15,2021-11-15,2021-11-15,2021-11-23
70,1040714760233760497,2021-11-15,2021-11-15,2021-11-15,2021-11-23
151,1039549470033136332,2021-11-15,2021-11-16,2021-11-16,2021-11-23
168,1026907295059773453,2021-11-15,2021-11-15,2021-11-15,2021-11-23
168,1026908308788673756,2021-11-15,2021-11-15,2021-11-15,2021-11-23
168,1040303323053477123,2021-11-15,2021-11-15,2021-11-15,2021-11-23
168,1041056898635550658,2021-11-15,2021-11-15,2021-11-15,2021-11-23
175,1039547213171654569,2021-11-15,2021-11-15,2021-11-15,2021-11-23
175,1039552677850615152,2021-11-15,2021-11-15,2021-11-15,2021-11-23
175,1039553591907694148,2021-11-15,2021-11-15,2021-11-15,2021-11-23
175,1039554091615356642,2021-11-15,2021-11-15,2021-11-15,2021-11-23
